audit_id,question_id,stage,question,gold_answer,gold_supporting_facts,retrieved_evidence,covered_supporting_facts,automatic_three_class_label,automatic_stop_label,critic_stop_probability,critic_prediction,prediction_outcome,evidence_length_tokens,evidence_length_bucket,gold_supporting_fact_count,gold_supporting_fact_bucket,visible_supporting_fact_ratio_evaluation_only,human_sufficient_to_answer,human_label,human_notes,reviewer
[article_ac07d64e667155e0aabb_b256_s0000-0004] TITLE: Angela Down | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: Angela Down (born 15 June 1946) is an English actress.  She is known for her role in the BBC drama series ""Take Three Girls"" portraying Cockney art student Avril for the first season before being replaced in the second.  She played a leading role as princess Maria in the 15-hour BBC version of Leo Tolstoy's ""War and Peace"" (1972), starred as Sylvia Pankhurst in the BBC's ""Shoulder to Shoulder "" (1974), and played teacher Myra Bawne in the 1980 BBC drama serial ""We, the Accused"", opposite Ian Holm.  Her film roles included appearances in ""The Looking Glass War"" (1969), the cult horror film ""What Became of Jack and Jill? "" (1972), as Justine Mahler in Ken Russell's 1974 film ""Mahler"", and as Mrs Cole in the 1996 film ""Emma"", starring Gwyneth Paltrow.

[article_440573b39d3adfc77ed6_b256_s0000-0001] TITLE: Murray Head | SENTENCE_IDS: [0, 1] | TEXT: Murray Seafield St George Head (born 5 March 1946) is an English actor and singer, most recognised for his international hit songs ""Superstar"" (from the 1970 rock opera ""Jesus Christ Superstar"") and ""One Night in Bangkok"" (the 1984 single from the musical ""Chess"", which topped the charts in various countries), and for his 1975 album ""Say It Ain't So"".  He has been involved in several projects since the 1960s and continues to record music, perform concerts, and make appearances on television either as himself or as a character actor.

[article_c80a55047e75e9933d2b_b256_s0000-0002] TITLE: Marlon Wayans | SENTENCE_IDS: [0, 1, 2] | TEXT: Marlon Lamont Wayans (born July 23, 1972) is an American actor, comedian, screenwriter, and film producer, beginning with his role as a pedestrian in ""I'm Gonna Git You Sucka"" in 1988.  He frequently collaborates with his brother Shawn Wayans, as he was on The WB sitcom ""The Wayans Bros."" and in the comedic films ""Scary Movie"", ""Scary Movie 2"", ""White Chicks"", ""Little Man"", and ""Dance Flick"".  However, Wayans had a dramatic role in Darren Aronofsky's critically acclaimed ""Requiem for a Dream"", which saw his departure from the usual comedies.

[article_ca71e65824eaf54a696f_b256_s0000-0001] TITLE: Talaiasi Labalaba | SENTENCE_IDS: [0, 1] | TEXT: Talaiasi Labalaba BEM (13 July 1942 – 19 July 1972) was a British-Fijian sergeant in the SAS who was involved in the Battle of Mirbat on 19 July 1972.  Labalaba initially served in the British Army in the Royal Ulster Rifles.

[article_d64743c09024268aa354_b256_s0000-0000] TITLE: Lucky McKee | SENTENCE_IDS: [0] | TEXT: Edward Lucky McKee (born November 1, 1975) is an American director, writer, and actor, largely known for the cult 2002 film ""May"".

[article_efa8122c61f704c978d8_b256_s0000-0001] TITLE: Joe Estevez | SENTENCE_IDS: [0, 1] | TEXT: Joseph ""Joe"" Estevez (born February 13, 1946) is an American actor, director and producer.  He is the younger brother of actor Martin Sheen and the uncle of Emilio Estevez, Charlie Sheen, Renée Estevez and Ramon Estevez.",[],insufficient,0,0.48022550344467163,1,false_stop,3038,>2048,2,2,0.0,,,,
7,hotpot_006789,hybrid@10,From what nation is the football player who was named Man of the Match at the 2001 Intercontinental Cup?,Ghana,"[{""title"": ""2001 Intercontinental Cup"", ""sentence_id"": 2}, {""title"": ""Samuel Kuffour"", ""sentence_id"": 0}]","[article_de9734fb090780d6a3fb_b256_s0000-0002] TITLE: 2001 Intercontinental Cup | SENTENCE_IDS: [0, 1, 2] | TEXT: The 2001 Intercontinental Cup was a football match played on 27 November 2001 between Bayern Munich, winners of the 2000–01 UEFA Champions League, and defending champions Boca Juniors, winners of the 2001 Copa Libertadores.  The match was played at the neutral venue of the National Stadium in Tokyo in front of 51,360 fans.  Samuel Kuffour was named as man of the match.

[article_bc64462f0c84c6300720_b256_s0000-0005] TITLE: 2000–01 Inter Milan season | SENTENCE_IDS: [0, 1, 2, 3, 4, 5] | TEXT: Inter hoped to improve from past seasons; the goalkeeper Angelo Peruzzi was replaced by a young Sébastien Frey (aged 20), while a defender - Fabio Macellari - did the same with Grigorios Georgatos who came from Greece.  The burden of scoring was given to Hakan Şükür and Robbie Keane, waiting for Vieri's recovery and Ronaldo's return.  The top player, however, resulted to be Vampeta.  Inter did not pass the Champions League preliminary round: they were defeated by Helsingborgs, losing on a 1–0 aggregate.  The side then lost the Supercoppa Italiana, defeated 4–3 by Lazio.  Coach Lippi lost instead his job in October, after the 2–1 defeat to Reggina in Serie A.

[article_8b5fcbc899a01702eecd_b256_s0000-0003] TITLE: Didier Deschamps | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: Didier Claude Deschamps (] ; born 15 October 1968) is a retired French footballer and current manager of the France national team.  He played as a defensive midfielder for several clubs, in France, Italy, England and Spain, such as Marseille, Juventus, Chelsea and Valencia, as well as Nantes and Bordeaux.  Nicknamed ""the water-carrier"" by former France team-mate Eric Cantona, Deschamps was an intelligent and hard-working defensive midfielder who excelled at winning back possession and subsequently starting attacking plays, and also stood out for his leadership throughout his career.  As a French international, he was capped on 103 occasions and took part at three UEFA European Football Championships and one FIFA World Cup, captaining his nation to victories in the 1998 World Cup and Euro 2000.

[article_21e07c9c1ca95eaeb1cd_b256_s0000-0002] TITLE: Rio Ferdinand | SENTENCE_IDS: [0, 1, 2] | TEXT: Rio Gavin Ferdinand (born 7 November 1978) is an English former professional footballer who played as a centre-back, and current television pundit for BT Sport.  He played 81 times for the England national football team between 1997 and 2011, and was a member of three FIFA World Cup squads.  He is regarded by many to be one of England's greatest ever players and he is one of the most decorated English footballers of all time.

[article_085480628ead17ec87be_b256_s0000-0002] TITLE: Ronaldo (Brazilian footballer) | SENTENCE_IDS: [0, 1, 2] | TEXT: Ronaldo Luís Nazário de Lima (] ; born 18 September 1976), commonly known as Ronaldo, is a Brazilian retired professional footballer who played as a striker.  Popularly dubbed ""O Fenômeno"" (The Phenomenon), he is widely considered to be one of the greatest football players of all time.  In his prime, he was known for his dribbling at speed, feints, and clinical finishing.

[article_d87ca732433895ab8bad_b256_s0000-0004] TITLE: Wayne Rooney | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: Wayne Mark Rooney ( ; born 24 October 1985) is an English professional footballer who plays for Premier League club Everton.  He has played much of his career as a forward, and he has also been used in various midfield roles.  He is the record goalscorer for the England national team and for Manchester United.  At club level, he has won every honour available in English, Continental and European football, with the exception of the European Super Cup.  Along with Michael Carrick, he is the only English player to win the Premier League, FA Cup, UEFA Champions League, League Cup, UEFA Europa League and FIFA Club World Cup.

[article_f76b61084eb39c7de882_b256_s0000-0003] TITLE: 1998 FIFA World Cup | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: The 1998 FIFA World Cup was the 16th FIFA World Cup, the world championship for men's national association football teams.  It was held in France from 10 June to 12 July 1998.  The country was chosen as the host nation by FIFA for the second time in the history of the tournament, defeating Morocco in the bidding process.  It was the second time that France staged the competition (the first was in 1938), and the ninth time that it was held in Europe.

[article_1acb77127590bfd0d4ce_b256_s0000-0007] TITLE: Mehdi Mahdavikia | SENTENCE_IDS: [0, 1, 2, 3, 4, 5, 6, 7] | TEXT: Mehdi Mahdavikia (Persian: ‎ ‎ , born 24 July 1977 in Tehran) is a retired Iranian football player who played for Persepolis, Hamburger SV, Eintracht Frankfurt, Steel Azin, Damash Gilan and also the Iran national football team.  He has won the Asian Young Footballer of the Year award in 1997, as well as Asian Footballer of the Year in 2003.  He was captain of the Iran national football team from 2006 to 2009, and currently is the fourth most capped Iranian International after Ali Daei, Javad Nekounam and Ali Karimi.  From the Bank Melli youth academy, he joined Persepolis and after his performance in the 1998 FIFA World Cup was transferred to Hamburger SV in the Bundesliga, where he played for eight seasons.  He usually played as a right winger or full-back.  He was known for his crossing, speed and dribbling.  He announced his retirement on 14 March 2013 from football world.  His last match as a football player was against Sepahan in the Hazfi Cup final on 5 May 2013.

[article_09caec242bd1ac41df83_b256_s0000-0005] TITLE: 2008–09 UEFA Champions League | SENTENCE_IDS: [0, 1, 2, 3, 4, 5] | TEXT: The 2008–09 UEFA Champions League was the 54th edition of Europe's premier club football tournament and the 17th edition under the current UEFA Champions League format.  The final was played at the Stadio Olimpico in Rome on 27 May 2009.  It was the eighth time the European Cup final has been held in Italy and the fourth time it has been held at the Stadio Olimpico.  The final was contested by the defending champions, Manchester United, and Barcelona, who had last won the tournament in 2006.  Barcelona won the match 2–0, with goals from Samuel Eto'o and Lionel Messi, securing The Treble in the process.  In addition, both UEFA Cup finalists, Werder Bremen and Shakhtar Donetsk featured in the Champions League group stage.

[article_82b9c7fef965088a463d_b256_s0000-0002] TITLE: 2011 UEFA Champions League Final | SENTENCE_IDS: [0, 1, 2] | TEXT: The 2011 UEFA Champions League Final was a football match played on 28 May 2011 at Wembley Stadium in London that decided the winner of the 2010–11 season of the UEFA Champions League.  The winners received the European Champion Clubs' Cup (the European Cup).  The 2011 final was the culmination of the 56th season of the tournament, and the 19th in the Champions League era.

[article_8a837292259c0c2acae8_b256_s0000-0003] TITLE: 1987 European Cup Final | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: The 1987 European Cup Final was a football match held at the Prater Stadium, Vienna, on 27 May 1987, that saw Porto of Portugal defeat Bayern Munich of West Germany 2–1.  Both sides were missing key players: the Portuguese were without their injured striker Fernando Gomes, while the Germans were missing their sweeper, and captain, Klaus Augenthaler, who was suspended, along with striker Roland Wohlfarth and midfield player Hans Dorfner, who were both injured.  The Portuguese side fought back from 1–0 down to win their first European Cup, with the goals coming from a back heel by Rabah Madjer and a volley from Juary, after a Ludwig Kögl header had given Bayern the lead in the first half.  The final was the first European Cup final that Bayern, and their captain Lothar Matthäus would lose to successive late goals, repeated 12 years later in the 1999 UEFA Champions League Final against Manchester United.

[article_5aa736a642c63def755e_b256_s0000-0002] TITLE: 1977 European Cup Final | SENTENCE_IDS: [0, 1, 2] | TEXT: The 1977 European Cup Final was an association football match between Liverpool of England and Borussia Mönchengladbach of Germany on 25 May 1977 at the Stadio Olimpico in Rome, Italy (the venue was decided in Bern by the UEFA Executive Committee on 17 September 1976).  The showpiece event was the final match of the 1976–77 season of Europe's premier cup competition, the European Cup.  Both teams were appearing in their first European Cup final, although the two sides had previously met in the 1973 UEFA Cup Final, which Liverpool won 3–2 on aggregate over two legs.","[{""title"": ""2001 Intercontinental Cup"", ""sentence_id"": 2}]",partial,0,0.03660768270492554,0,correct_continue,1912,1025-2048,2,2,0.0,,,,
8,hotpot_005153,hybrid@10,What country can the scopula nucleata be found in?,West Africa,"[{""title"": ""Scopula nucleata"", ""sentence_id"": 0}, {""title"": ""Scopula nucleata"", ""sentence_id"": 1}, {""title"": ""Sierra Leone"", ""sentence_id"": 0}]","[article_2084429e7047cb228d35_b256_s0000-0001] TITLE: Scopula nucleata | SENTENCE_IDS: [0, 1] | TEXT: Scopula nucleata is a moth of the family Geometridae.  It is found in Ghana, Nigeria, Sierra Leone and on São Tomé.

[article_eb24928870e4fd0e1e92_b256_s0000-0004] TITLE: Malta | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: Malta ( ; ] ), officially known as the Republic of Malta (Maltese: ""Repubblika ta' Malta"" ), is a Southern European island country consisting of an archipelago in the Mediterranean Sea.  It lies 80 km south of Italy, 284 km east of Tunisia, and 333 km north of Libya.  The country covers just over 316 km2 , with a population of just under 450,000, making it one of the world's smallest and most densely populated countries.  The capital of Malta is Valletta, which at 0.8 km, is the smallest national capital in the European Union by area.  Malta has one national language, which is Maltese, and English as an official language.
